Date,RouteID,StopID,ScheduledArrival,ActualArrival,DelayMinutes,PassengerCount,Capacity,LoadFactor,DistanceKM,Weather,AnomalyFlag
2024-03-03,R001,S0412,2024-03-03 00:05:00,2024-03-03 00:11:50.392144740,6.84,11,80,0.14,6.13,Clear,0
2024-01-20,R031,S0423,2024-01-20 08:49:00,2024-01-20 08:51:29.883551160,2.5,36,60,0.6,8.95,Rain,0
2024-03-29,R042,S0094,2024-03-29 12:25:00,2024-03-29 12:20:00.000000000,-5.0,68,60,1.13,11.95,Clear,0
2024-04-29,R034,S0543,2024-04-29 17:29:00,2024-04-29 17:32:14.962200720,3.25,77,50,1.54,6.29,Clear,0
2024-03-18,R046,S0152,2024-03-18 05:35:00,2024-03-18 05:41:06.380672280,6.11,27,70,0.39,5.2,Fog,0
2024-01-10,R040,S0462,2024-01-10 15:37:00,2024-01-10 15:34:45.704996700,-2.24,45,80,0.56,10.85,Fog,0
2024-04-21,R006,S0356,2024-04-21 12:43:00,2024-04-21 13:17:17.409700860,34.29,72,80,0.9,6.2,Clear,0
2024-04-23,R028,S0536,2024-04-23 11:18:00,2024-04-23 11:32:47.254852560,14.79,54,70,0.77,1.84,Clear,0
2024-03-01,R003,S0218,2024-03-01 11:49:00,2024-03-01 11:53:38.266944540,4.64,77,60,1.28,1.16,Fog,0
2024-04-02,R031,S0354,2024-04-02 05:13:00,2024-04-02 05:23:17.509959000,20.8,63,70,0.9,11.3,Clear,1
2024-02-16,R016,S0577,2024-02-16 18:17:00,2024-02-16 18:22:59.077524720,5.98,37,80,0.46,3.24,Clear,0
2024-04-27,R017,S0401,2024-04-27 08:55:00,2024-04-27 08:58:25.571628360,3.43,23,60,0.38,7.21,Clear,0
2024-02-18,R044,S0100,2024-02-18 07:53:00,2024-02-18 08:15:08.740649880,22.15,64,50,1.28,6.14,Clear,0
2024-02-18,R027,S0421,2024-02-18 20:15:00,2024-02-18 20:22:20.783291160,7.35,34,60,0.57,2.09,Clear,0
2024-03-16,R024,S0306,2024-03-16 10:48:00,2024-03-16 10:43:00.000000000,-5.0,36,80,0.45,7.85,Clear,0
2024-02-02,R020,S0250,2024-02-02 07:32:00,2024-02-02 07:39:29.635354920,7.49,8,70,0.11,10.24,Clear,0
2024-03-27,R032,S0429,2024-03-27 21:12:00,2024-03-27 21:18:03.536088540,6.06,72,50,1.44,1.0,Clear,0
2024-03-18,R035,S0276,2024-03-18 18:14:00,2024-03-18 18:18:18.229033440,4.3,67,60,1.12,2.79,Clear,0
2024-01-23,R013,S0315,2024-01-23 05:28:00,2024-01-23 05:36:48.389990760,8.81,75,60,1.25,7.6,Fog,0
2024-04-22,R048,S0315,2024-04-22 20:35:00,2024-04-22 20:37:33.443344619,2.56,15,80,0.19,4.08,Clear,0
2024-02-22,R043,S0090,2024-02-22 07:03:00,2024-02-22 06:58:00.000000000,-5.0,66,50,1.32,5.85,Clear,0
2024-02-06,R020,S0395,2024-02-06 16:48:00,2024-02-06 16:58:29.240006160,10.49,54,50,1.08,7.59,Clear,0
2024-01-22,R048,S0439,2024-01-22 00:58:00,2024-01-22 00:58:03.800991360,0.06,63,70,0.9,4.19,Clear,0
2024-04-02,R002,S0251,2024-04-02 20:22:00,2024-04-02 20:25:20.039463240,3.33,28,60,0.47,6.78,Rain,0
2024-04-09,R004,S0577,2024-04-09 05:46:00,2024-04-09 05:49:12.314458440,3.21,67,70,0.96,10.66,Clear,0
2024-01-02,R027,S0236,2024-01-02 15:51:00,2024-01-02 16:01:51.375966900,10.86,7,60,0.12,8.18,Clear,0
2024-01-20,R025,S0077,2024-01-20 17:32:00,2024-01-20 17:43:24.090732960,11.4,59,60,0.98,2.08,Clear,0
2024-01-05,R004,S0570,2024-01-05 00:24:00,2024-01-05 00:22:48.286374780,-1.2,10,50,0.2,6.12,Clear,0
2024-03-31,R032,S0100,2024-03-31 04:50:00,2024-03-31 05:01:11.128072980,11.19,35,70,0.5,11.88,Clear,0
2024-01-03,R017,S0461,2024-01-03 16:07:00,2024-01-03 16:04:34.672795680,-2.42,73,80,0.91,6.19,Rain,0
2024-03-22,R001,S0398,2024-03-22 06:16:00,2024-03-22 06:36:32.218731599,20.54,41,80,0.51,6.03,Clear,0
2024-03-17,R033,S0245,2024-03-17 01:42:00,2024-03-17 01:37:00.000000000,-5.0,77,60,1.28,11.68,Clear,0
2024-03-26,R030,S0381,2024-03-26 04:54:00,2024-03-26 05:04:49.474791060,10.82,53,60,0.88,11.28,Rain,0
2024-03-17,R005,S0052,2024-03-17 12:57:00,2024-03-17 13:03:42.509852940,6.71,12,80,0.15,11.92,Clear,0
2024-01-12,R012,S0162,2024-01-12 10:39:00,2024-01-12 10:51:40.142417400,12.67,53,60,0.88,2.99,Clear,0
2024-02-01,R038,S0191,2024-02-01 11:31:00,2024-02-01 11:32:16.120159080,1.27,50,80,0.62,8.47,Clear,0
2024-02-27,R032,S0122,2024-02-27 08:43:00,2024-02-27 09:03:26.890097580,20.45,10,80,0.12,1.23,Clear,0
2024-04-09,R038,S0411,2024-04-09 09:55:00,2024-04-09 09:56:35.859231000,1.6,21,80,0.26,8.29,Clear,0
2024-03-11,R017,S0294,2024-03-11 01:02:00,2024-03-11 01:17:26.359947180,15.44,5,80,0.06,9.52,Rain,0
2024-03-10,R045,S0246,2024-03-10 20:45:00,2024-03-10 20:40:00.000000000,10.09,54,60,0.9,8.57,Clear,1
2024-02-09,R040,S0184,2024-02-09 20:44:00,2024-02-09 20:47:22.202790900,3.37,23,60,0.38,3.51,Clear,0
2024-04-10,R032,S0449,2024-04-10 10:04:00,2024-04-10 10:21:41.411083500,17.69,25,50,0.5,6.2,Clear,0
2024-01-06,R024,S0346,2024-01-06 05:55:00,2024-01-06 06:02:22.740233220,7.38,14,60,0.23,10.42,Clear,0
2024-03-03,R012,S0168,2024-03-03 10:54:00,2024-03-03 11:26:15.533850780,32.26,35,50,0.7,5.06,Storm,0
2024-01-25,R047,S0405,2024-01-25 21:28:00,2024-01-25 21:53:26.155271700,25.44,34,60,0.57,11.64,Clear,0
2024-03-31,R031,S0416,2024-03-31 18:10:00,2024-03-31 18:05:00.000000000,-5.0,55,80,0.69,11.24,Storm,0
2024-03-09,R019,S0524,2024-03-09 09:30:00,2024-03-09 10:06:12.426088500,36.21,78,50,1.56,2.63,Clear,0
2024-03-23,R029,S0036,2024-03-23 03:42:00,2024-03-23 03:55:39.208922700,13.65,7,80,0.09,9.38,Clear,0
2024-03-13,R021,S0016,2024-03-13 10:10:00,2024-03-13 10:20:07.645929239,10.13,61,50,1.22,2.31,Clear,0
2024-02-19,R026,S0206,2024-02-19 14:52:00,2024-02-19 14:47:00.000000000,-5.0,55,50,1.1,1.43,Clear,0
2024-02-09,R028,S0494,2024-02-09 03:24:00,2024-02-09 03:39:16.264504980,15.27,23,70,0.33,8.93,Clear,0
2024-01-01,R017,S0423,2024-01-01 06:48:00,2024-01-01 07:04:23.274149760,16.39,25,80,0.31,0.75,Clear,0
2024-02-15,R009,S0205,2024-02-15 04:52:00,2024-02-15 04:52:49.770112740,0.83,7,60,0.12,3.08,Clear,0
2024-03-13,R021,S0157,2024-03-13 16:52:00,2024-03-13 17:12:12.904265040,20.22,65,70,0.93,10.57,Clear,0
2024-02-08,R050,S0415,2024-02-08 00:42:00,2024-02-08 00:37:00.000000000,-5.0,27,50,0.54,5.48,Clear,0
2024-01-10,R034,S0299,2024-01-10 06:26:00,2024-01-10 06:31:26.150286960,5.44,29,60,0.48,9.95,Clear,0
2024-04-22,R011,S0019,2024-04-22 16:49:00,2024-04-22 17:08:35.540064300,19.59,32,80,0.4,2.05,Clear,0
2024-04-16,R020,S0499,2024-04-16 18:51:00,2024-04-16 18:49:20.913808260,-1.65,5,70,0.07,5.45,Clear,0
2024-02-18,R049,S0138,2024-02-18 03:40:00,2024-02-18 03:41:27.071501880,1.45,18,80,0.22,6.9,Clear,0
2024-01-14,R050,S0568,2024-01-14 02:37:00,2024-01-14 02:36:16.528725540,-0.72,17,60,0.28,3.06,Clear,0
2024-02-15,R047,S0043,2024-02-15 04:06:00,2024-02-15 04:07:29.822292780,1.5,19,70,0.27,11.6,Clear,0
2024-02-09,R039,S0304,2024-02-09 05:14:00,2024-02-09 05:18:02.337623340,4.04,30,60,0.5,9.65,Clear,0
2024-03-29,R016,S0296,2024-03-29 19:56:00,2024-03-29 19:57:27.994617180,1.47,59,50,1.18,3.83,Clear,0
2024-04-23,R029,S0290,2024-04-23 05:35:00,2024-04-23 06:05:33.994787999,30.57,32,50,0.64,1.8,Storm,0
2024-01-19,R001,S0366,2024-01-19 03:42:00,2024-01-19 03:41:11.464803840,-0.81,8,50,0.16,6.85,Clear,0
2024-04-23,R018,S0369,2024-04-23 02:09:00,2024-04-23 02:11:46.856339400,2.78,60,70,0.86,8.3,Rain,0
2024-01-17,R022,S0129,2024-01-17 11:08:00,2024-01-17 11:04:03.986688660,-3.93,42,60,0.7,6.57,Clear,0
2024-03-22,R008,S0275,2024-03-22 04:32:00,2024-03-22 04:27:00.000000000,-5.0,26,80,0.32,11.98,Clear,0
2024-02-15,R007,S0257,2024-02-15 20:59:00,2024-02-15 21:08:48.095965200,9.8,50,60,0.83,9.48,Clear,0
2024-04-13,R025,S0376,2024-04-13 13:33:00,2024-04-13 13:53:30.691155600,20.51,31,60,0.52,3.72,Fog,0
2024-04-23,R030,S0088,2024-04-23 08:04:00,2024-04-23 08:28:52.208569800,41.89,29,50,0.58,10.82,Clear,1
2024-03-13,R034,S0216,2024-03-13 01:57:00,2024-03-13 02:09:20.778620700,12.35,42,80,0.52,8.42,Clear,0
2024-03-05,R044,S0359,2024-03-05 14:40:00,2024-03-05 14:45:11.012779020,5.18,21,60,0.35,7.17,Clear,0
2024-03-10,R048,S0481,2024-03-10 06:35:00,2024-03-10 06:54:03.131927400,19.05,64,80,0.8,7.43,Clear,0
2024-02-07,R041,S0284,2024-02-07 13:15:00,2024-02-07 13:19:07.344708420,4.12,41,60,0.68,3.88,Rain,0
2024-04-11,R011,S0107,2024-04-11 09:56:00,2024-04-11 10:14:11.323753020,18.19,17,80,0.21,9.58,Rain,0
2024-04-12,R015,S0483,2024-04-12 15:04:00,2024-04-12 15:02:43.162052761,-1.28,31,50,0.62,7.13,Clear,0
2024-01-17,R035,S0024,2024-01-17 08:25:00,2024-01-17 08:46:40.621751520,21.68,38,60,0.63,5.62,Rain,0
2024-03-13,R023,S0232,2024-03-13 03:49:00,2024-03-13 03:52:43.539437700,3.73,22,70,0.31,8.26,Clear,0
2024-01-11,R045,S0044,2024-01-11 20:10:00,2024-01-11 20:28:30.134915459,18.5,29,70,0.41,11.65,Clear,0
2024-02-22,R021,S0386,2024-02-22 13:37:00,2024-02-22 13:59:48.699923400,22.81,33,50,0.66,11.27,Rain,0
2024-04-29,R028,S0481,2024-04-29 16:50:00,2024-04-29 16:57:14.570579340,7.24,11,70,0.16,5.68,Fog,0
2024-01-18,R013,S0078,2024-01-18 18:04:00,2024-01-18 18:09:28.468279260,5.47,26,50,0.52,1.03,Clear,0
2024-04-18,R034,S0318,2024-04-18 10:59:00,2024-04-18 11:17:45.538878960,18.76,54,60,0.9,3.46,Clear,0
2024-04-19,R038,S0143,2024-04-19 15:46:00,2024-04-19 15:58:34.830238080,12.58,34,60,0.57,11.49,Clear,0
2024-04-10,R006,S0516,2024-04-10 19:35:00,2024-04-10 19:53:17.417869380,18.29,27,60,0.45,2.29,Clear,0
2024-01-07,R044,S0212,2024-01-07 01:03:00,2024-01-07 01:16:19.748217360,13.33,73,70,1.04,4.33,Clear,0
2024-02-04,R004,S0513,2024-02-04 21:51:00,2024-02-04 21:59:44.056620780,8.73,42,60,0.7,3.0,Rain,0
2024-02-13,R005,S0325,2024-02-13 07:23:00,2024-02-13 07:36:24.773250600,13.41,76,70,1.09,11.34,Clear,0
2024-03-11,R040,S0526,2024-03-11 11:39:00,2024-03-11 11:45:59.448011100,6.99,72,50,1.44,11.64,Clear,0
2024-02-08,R006,S0222,2024-02-08 20:42:00,2024-02-08 20:37:00.000000000,-5.0,66,80,0.82,0.74,Rain,0
2024-01-11,R021,S0486,2024-01-11 20:57:00,2024-01-11 21:06:29.110433400,9.49,31,80,0.39,3.57,Clear,0
2024-01-10,R028,S0455,2024-01-10 07:26:00,2024-01-10 07:26:22.674059640,0.38,62,50,1.24,4.09,Fog,0
2024-04-07,R003,S0108,2024-04-07 17:59:00,2024-04-07 17:56:03.060458640,-2.95,52,50,1.04,4.81,Clear,0
2024-03-28,R023,S0487,2024-03-28 15:29:00,2024-03-28 15:31:18.043973400,2.3,55,80,0.69,2.8,Clear,0
2024-03-16,R008,S0370,2024-03-16 13:48:00,2024-03-16 13:43:00.000000000,-5.0,24,60,0.4,2.99,Clear,0
2024-01-09,R019,S0393,2024-01-09 16:35:00,2024-01-09 16:30:00.000000000,-5.0,41,50,0.82,7.53,Fog,0
2024-03-26,R011,S0119,2024-03-26 11:47:00,2024-03-26 11:59:06.209997600,12.1,27,50,0.54,3.69,Rain,0
2024-04-11,R050,S0509,2024-04-11 05:59:00,2024-04-11 05:58:18.535935840,-0.69,54,80,0.68,5.11,Clear,0
2024-04-19,R010,S0354,2024-04-19 00:55:00,2024-04-19 01:02:50.820965640,7.85,27,80,0.34,3.13,Clear,0
2024-04-05,R028,S0557,2024-04-05 14:18:00,2024-04-05 14:21:25.533697860,3.43,11,50,0.22,8.58,Rain,0
2024-01-08,R020,S0313,2024-01-08 15:39:00,2024-01-08 15:54:11.114729460,15.19,36,50,0.72,0.86,Rain,0
2024-02-17,R044,S0064,2024-02-17 04:20:00,2024-02-17 04:20:19.353120300,0.32,66,60,1.1,5.81,Clear,0
2024-01-21,R028,S0258,2024-01-21 04:01:00,2024-01-21 03:56:00.000000000,-5.0,44,80,0.55,1.11,Clear,0
2024-03-20,R029,S0006,2024-03-20 03:33:00,2024-03-20 03:46:30.967830480,13.52,52,50,1.04,0.91,Clear,0
2024-04-06,R008,S0317,2024-04-06 01:31:00,2024-04-06 01:26:00.000000000,-5.0,50,70,0.71,2.77,Rain,0
2024-04-15,R019,S0418,2024-04-15 10:00:00,2024-04-15 10:07:12.979411080,7.22,47,70,0.67,10.52,Fog,0
2024-03-29,R048,S0017,2024-03-29 15:19:00,2024-03-29 15:26:05.844549060,7.1,77,70,1.1,7.55,Clear,0
2024-04-24,R021,S0282,2024-04-24 07:36:00,2024-04-24 07:47:28.302300900,11.47,20,70,0.29,3.53,Rain,0
2024-04-12,R018,S0404,2024-04-12 17:04:00,2024-04-12 17:33:05.201980500,29.09,53,80,0.66,11.49,Rain,0
2024-01-06,R009,S0553,2024-01-06 13:15:00,2024-01-06 13:16:11.894224080,1.2,30,60,0.5,8.68,Rain,0
2024-02-28,R004,S0442,2024-02-28 01:05:00,2024-02-28 01:14:41.911869060,9.7,64,50,1.28,11.28,Clear,0
2024-03-08,R041,S0366,2024-03-08 00:05:00,2024-03-08 00:16:26.483074680,11.44,34,80,0.42,6.84,Clear,0
2024-01-23,R025,S0355,2024-01-23 10:47:00,2024-01-23 10:52:55.766512440,5.93,38,60,0.63,6.76,Rain,0
2024-03-13,R034,S0355,2024-03-13 01:27:00,2024-03-13 01:23:45.175962000,-3.25,57,50,1.14,3.17,Clear,0
2024-04-09,R009,S0310,2024-04-09 09:47:00,2024-04-09 09:42:00.000000000,-5.0,65,70,0.93,8.89,Rain,0
2024-03-15,R009,S0413,2024-03-15 08:20:00,2024-03-15 08:18:04.983625860,-1.92,20,60,0.33,3.87,Clear,0
2024-04-27,R018,S0232,2024-04-27 08:34:00,2024-04-27 08:29:00.000000000,-5.0,44,60,0.73,7.93,Clear,0
2024-02-04,R011,S0461,2024-02-04 04:37:00,2024-02-04 04:32:00.000000000,-5.0,5,70,0.07,6.81,Clear,0
2024-01-12,R013,S0090,2024-01-12 21:04:00,2024-01-12 21:09:32.851426439,5.55,67,50,1.34,1.59,Fog,0
2024-04-08,R038,S0150,2024-04-08 04:30:00,2024-04-08 04:25:00.000000000,-5.0,72,80,0.9,0.59,Clear,0
2024-03-11,R009,S0584,2024-03-11 04:56:00,2024-03-11 05:07:06.822031080,11.11,56,50,1.12,4.93,Rain,0
2024-02-26,R016,S0455,2024-02-26 13:35:00,2024-02-26 13:30:00.000000000,-5.0,46,50,0.92,10.71,Clear,0
2024-01-29,R004,S0389,2024-01-29 20:27:00,2024-01-29 20:40:16.054833660,13.27,18,60,0.3,10.98,Rain,0
2024-03-25,R034,S0308,2024-03-25 03:25:00,2024-03-25 03:20:22.684208100,-4.62,7,70,0.1,6.53,Rain,0
2024-03-07,R007,S0257,2024-03-07 07:30:00,2024-03-07 07:41:54.160575720,11.9,34,60,0.57,4.08,Fog,0
2024-03-01,R015,S0557,2024-03-01 15:57:00,2024-03-01 16:03:58.943997120,6.98,7,80,0.09,1.36,Clear,0
2024-03-01,R038,S0374,2024-03-01 02:49:00,2024-03-01 02:59:42.300718080,10.71,52,70,0.74,4.69,Rain,0
2024-04-27,R011,S0552,2024-04-27 19:09:00,2024-04-27 19:09:51.530754420,0.86,49,60,0.82,11.51,Rain,0
2024-03-28,R032,S0192,2024-03-28 04:50:00,2024-03-28 04:50:07.561019700,0.13,61,70,0.87,11.53,Clear,0
2024-01-30,R027,S0523,2024-01-30 13:25:00,2024-01-30 13:47:27.117986340,22.45,28,70,0.4,5.72,Fog,0
2024-01-27,R030,S0382,2024-01-27 01:55:00,2024-01-27 01:50:00.000000000,-5.0,70,70,1.0,9.6,Fog,0
2024-04-02,R017,S0436,2024-04-02 08:58:00,2024-04-02 08:54:59.772628440,-3.0,21,80,0.26,7.67,Storm,0
2024-01-30,R036,S0135,2024-01-30 02:54:00,2024-01-30 02:49:00.000000000,-5.0,25,70,0.36,6.19,Rain,0
2024-04-09,R019,S0179,2024-04-09 02:28:00,2024-04-09 02:25:43.177405860,-2.28,34,60,0.57,11.56,Clear,0
2024-02-24,R007,S0221,2024-02-24 07:24:00,2024-02-24 07:19:00.000000000,-5.0,21,50,0.42,0.96,Rain,0
2024-01-23,R043,S0222,2024-01-23 18:15:00,2024-01-23 18:36:37.956999660,21.63,79,70,1.13,0.64,Clear,0
2024-02-06,R045,S0551,2024-02-06 21:41:00,2024-02-06 21:52:53.659370040,11.89,67,80,0.84,6.32,Clear,0
2024-01-26,R021,S0556,2024-01-26 18:23:00,2024-01-26 18:21:45.079974360,-1.25,51,50,1.02,7.9,Clear,0
2024-04-23,R028,S0313,2024-04-23 08:00:00,2024-04-23 08:13:02.687485740,13.04,10,80,0.12,1.19,Clear,0
2024-02-05,R003,S0295,2024-02-05 13:09:00,2024-02-05 13:04:00.000000000,-5.0,51,70,0.73,9.59,Rain,0
2024-04-01,R014,S0534,2024-04-01 03:49:00,2024-04-01 03:44:00.000000000,-5.0,8,60,0.13,10.13,Rain,0
2024-03-03,R002,S0157,2024-03-03 14:47:00,2024-03-03 14:59:16.562656199,12.28,13,80,0.16,5.17,Clear,0
2024-02-06,R029,S0452,2024-02-06 14:26:00,2024-02-06 14:21:00.000000000,-5.0,56,50,1.12,7.61,Clear,0
2024-02-20,R018,S0003,2024-02-20 20:43:00,2024-02-20 20:41:30.277255620,10.23,62,70,0.89,11.47,Clear,1
2024-03-08,R037,S0201,2024-03-08 12:26:00,2024-03-08 12:40:24.569600160,14.41,41,70,0.59,11.25,Fog,0
2024-04-02,R045,S0389,2024-04-02 15:06:00,2024-04-02 15:14:52.896774060,8.88,49,80,0.61,5.9,Clear,0
2024-04-17,R045,S0323,2024-04-17 15:49:00,2024-04-17 15:44:00.000000000,-5.0,36,70,0.51,2.77,Clear,0
2024-03-18,R024,S0345,2024-03-18 21:41:00,2024-03-18 21:42:20.735532660,1.35,78,50,1.56,9.76,Clear,0
2024-04-17,R046,S0416,2024-04-17 09:40:00,2024-04-17 09:38:45.210783660,-1.25,12,60,0.2,10.09,Clear,0
2024-03-03,R012,S0097,2024-03-03 09:53:00,2024-03-03 09:51:04.272540840,20.09,58,80,0.72,6.74,Rain,1
2024-04-18,R045,S0541,2024-04-18 18:54:00,2024-04-18 18:53:01.822315560,-0.97,32,60,0.53,10.56,Rain,0
2024-02-06,R032,S0359,2024-02-06 12:54:00,2024-02-06 13:11:15.920465040,17.27,61,60,1.02,7.44,Clear,0
2024-04-06,R018,S0109,2024-04-06 09:39:00,2024-04-06 09:36:00.066302460,-3.0,79,70,1.13,0.77,Clear,0
2024-04-24,R013,S0450,2024-04-24 18:56:00,2024-04-24 19:12:48.338419140,16.81,42,60,0.7,5.96,Rain,0
2024-01-31,R004,S0523,2024-01-31 13:15:00,2024-01-31 13:28:37.307217720,13.62,30,80,0.38,3.39,Clear,0
2024-03-18,R023,S0095,2024-03-18 20:31:00,2024-03-18 20:45:37.728972360,14.63,19,70,0.27,10.48,Clear,0
2024-01-25,R010,S0132,2024-01-25 06:33:00,2024-01-25 06:43:15.700570919,10.26,11,60,0.18,3.3,Clear,0
2024-03-13,R005,S0566,2024-03-13 08:13:00,2024-03-13 08:23:19.023838920,10.32,40,80,0.5,0.82,Clear,0
2024-01-25,R050,S0242,2024-01-25 17:08:00,2024-01-25 17:15:06.617036160,7.11,60,50,1.2,11.75,Rain,0
2024-04-14,R040,S0377,2024-04-14 15:16:00,2024-04-14 15:15:47.765548680,-0.2,78,80,0.98,6.06,Fog,0
2024-02-15,R014,S0195,2024-02-15 11:52:00,2024-02-15 12:12:48.460198620,20.81,66,70,0.94,6.6,Clear,0
2024-03-29,R034,S0258,2024-03-29 06:57:00,2024-03-29 06:57:53.031655740,0.88,49,50,0.98,7.55,Clear,0
2024-01-30,R028,S0304,2024-01-30 15:09:00,2024-01-30 15:12:55.837824060,3.93,40,70,0.57,10.89,Clear,0
2024-01-20,R008,S0501,2024-01-20 19:14:00,2024-01-20 19:25:41.444792640,11.69,63,70,0.9,2.18,Clear,0
2024-01-23,R016,S0580,2024-01-23 13:10:00,2024-01-23 13:19:39.866758140,9.66,15,50,0.3,0.52,Clear,0
2024-01-01,R031,S0190,2024-01-01 18:05:00,2024-01-01 18:00:00.000000000,-5.0,18,60,0.3,11.61,Storm,0
2024-01-15,R007,S0339,2024-01-15 15:38:00,2024-01-15 15:41:14.362566960,3.24,64,60,1.07,7.61,Clear,0
2024-01-21,R003,S0019,2024-01-21 17:35:00,2024-01-21 17:38:02.147201880,3.04,76,60,1.27,9.47,Clear,0
2024-01-30,R029,S0415,2024-01-30 03:22:00,2024-01-30 03:40:03.320527200,18.06,27,50,0.54,6.53,Clear,0
2024-01-11,R036,S0062,2024-01-11 03:27:00,2024-01-11 03:36:44.299135800,9.74,30,80,0.38,8.78,Clear,0
2024-04-23,R039,S0067,2024-04-23 09:14:00,2024-04-23 09:36:38.884081980,22.65,16,70,0.23,6.27,Clear,0
2024-03-30,R004,S0175,2024-03-30 08:45:00,2024-03-30 08:49:07.736027459,4.13,75,80,0.94,9.86,Clear,0
2024-02-21,R009,S0381,2024-02-21 13:10:00,2024-02-21 13:14:28.609372860,4.48,56,60,0.93,1.58,Storm,0
2024-01-30,R017,S0519,2024-01-30 16:51:00,2024-01-30 16:55:10.807578000,4.18,68,60,1.13,6.97,Clear,0
2024-01-09,R049,S0233,2024-01-09 07:50:00,2024-01-09 07:59:32.605372860,9.54,67,80,0.84,8.78,Rain,0
2024-03-09,R020,S0534,2024-03-09 09:41:00,2024-03-09 10:13:25.744521120,32.43,56,80,0.7,1.99,Storm,0
2024-02-16,R014,S0350,2024-02-16 17:00:00,2024-02-16 17:06:03.056171880,6.05,13,50,0.26,1.81,Clear,0
2024-04-20,R046,S0125,2024-04-20 04:57:00,2024-04-20 04:53:06.865889580,-3.89,44,60,0.73,9.65,Storm,0
2024-02-03,R029,S0585,2024-02-03 18:02:00,2024-02-03 18:10:16.588472460,8.28,54,80,0.68,6.25,Rain,0
2024-02-02,R013,S0038,2024-02-02 11:40:00,2024-02-02 11:38:17.832153000,-1.7,37,50,0.74,1.89,Clear,0
2024-04-07,R036,S0248,2024-04-07 18:59:00,2024-04-07 18:58:30.713690400,-0.49,13,70,0.19,6.73,Rain,0
2024-03-05,R045,S0588,2024-03-05 03:32:00,2024-03-05 03:38:55.622631600,6.93,50,60,0.83,2.15,Clear,0
2024-02-20,R017,S0141,2024-02-20 02:07:00,2024-02-20 02:30:12.524470860,23.21,27,60,0.45,2.44,Clear,0
2024-03-19,R047,S0097,2024-03-19 09:39:00,2024-03-19 09:41:07.112396520,2.12,45,50,0.9,10.91,Fog,0
2024-01-31,R050,S0592,2024-01-31 07:16:00,2024-01-31 07:24:00.931547640,8.02,34,70,0.49,1.91,Rain,0
2024-02-25,R043,S0256,2024-02-25 17:09:00,2024-02-25 17:13:47.890077960,4.8,36,50,0.72,2.11,Clear,0
2024-03-16,R004,S0354,2024-03-16 02:22:00,2024-03-16 02:33:42.411154620,11.71,43,60,0.72,2.2,Rain,0
2024-03-11,R020,S0475,2024-03-11 17:14:00,2024-03-11 17:09:00.000000000,-5.0,19,50,0.38,6.7,Clear,0
2024-02-14,R011,S0527,2024-02-14 14:41:00,2024-02-14 14:43:10.530785400,2.18,26,50,0.52,7.34,Clear,0
2024-02-02,R042,S0368,2024-02-02 19:40:00,2024-02-02 19:43:43.521903360,3.73,19,60,0.32,2.23,Clear,0
2024-04-15,R022,S0535,2024-04-15 13:01:00,2024-04-15 13:08:30.378561600,7.51,32,80,0.4,5.67,Clear,0
2024-04-05,R045,S0265,2024-04-05 19:49:00,2024-04-05 20:01:41.808504060,12.7,43,50,0.86,1.49,Storm,0
2024-02-20,R008,S0305,2024-02-20 08:51:00,2024-02-20 09:09:42.256494960,18.7,47,70,0.67,6.34,Rain,0
2024-04-28,R028,S0429,2024-04-28 17:46:00,2024-04-28 17:52:01.157422440,6.02,18,60,0.3,6.4,Clear,0
2024-01-05,R045,S0288,2024-01-05 06:14:00,2024-01-05 06:34:21.984322500,20.37,60,50,1.2,3.55,Clear,0
2024-02-07,R041,S0293,2024-02-07 16:11:00,2024-02-07 16:24:04.220053440,13.07,76,70,1.09,3.71,Clear,0
2024-01-05,R030,S0037,2024-01-05 17:34:00,2024-01-05 17:50:25.179323700,16.42,29,50,0.58,11.48,Clear,0
2024-02-25,R033,S0301,2024-02-25 12:56:00,2024-02-25 13:05:15.953587020,45.62,28,80,0.35,11.04,Clear,1
2024-03-21,R033,S0136,2024-03-21 12:31:00,2024-03-21 12:39:23.534973600,8.39,40,60,0.67,11.46,Clear,0
2024-03-11,R047,S0488,2024-03-11 20:28:00,2024-03-11 20:46:49.094256240,18.82,52,50,1.04,8.55,Clear,0
2024-03-29,R036,S0241,2024-03-29 21:07:00,2024-03-29 21:16:26.032443900,49.09,68,80,0.85,9.05,Rain,1
2024-01-25,R027,S0175,2024-01-25 14:39:00,2024-01-25 14:49:16.919741160,10.28,19,70,0.27,11.58,Clear,0
2024-03-07,R020,S0338,2024-03-07 00:12:00,2024-03-07 00:07:51.586463760,-4.14,53,70,0.76,9.95,Clear,0
2024-02-21,R033,S0359,2024-02-21 17:10:00,2024-02-21 17:15:04.628399880,5.08,54,50,1.08,7.36,Fog,0
2024-02-05,R025,S0257,2024-02-05 13:22:00,2024-02-05 13:23:45.572300460,1.76,9,50,0.18,11.07,Fog,0
2024-04-29,R044,S0452,2024-04-29 19:23:00,2024-04-29 19:37:32.901056100,14.55,40,70,0.57,0.63,Clear,0
2024-04-01,R043,S0218,2024-04-01 13:36:00,2024-04-01 13:46:25.889939280,10.43,29,50,0.58,6.59,Clear,0
2024-01-23,R019,S0203,2024-01-23 19:06:00,2024-01-23 19:17:22.147822860,11.37,30,80,0.38,11.7,Clear,0
2024-01-08,R047,S0255,2024-01-08 12:59:00,2024-01-08 13:01:44.867105040,2.75,75,80,0.94,7.94,Clear,0
